amount_tsh,gps_height,population,age,public_meeting_True,permit_True,status_group
0.0,1538,1,15.0,1,1,non functional
0.0,56,1,15.0,1,0,non functional
0.0,343,48,44.0,1,1,non functional
0.0,921,350,44.0,0,0,non functional
0.0,1472,1,46.0,0,1,non functional
0.0,1238,1422,32.0,1,1,non functional
0.0,1576,668,14.0,1,1,functional
500.0,1262,160,20.0,1,1,functional
6.0,1196,30,14.0,1,1,functional
250.0,1619,650,23.0,1,1,functional
50.0,179,10,14.0,0,1,functional
200.0,2187,0,16.0,1,0,functional
12000.0,1689,1,13.0,1,1,functional
0.0,1269,180,37.0,1,0,non functional
250.0,1418,650,26.0,1,1,non functional
0.0,365,600,45.0,1,1,non functional
20.0,87,250,14.0,0,0,non functional
0.0,1531,150,24.0,1,1,functional
250.0,1409,370,31.0,1,1,functional needs repair
1000.0,987,600,29.0,1,1,non functional
30.0,19,1,16.0,1,1,functional
0.0,977,205,14.0,1,1,non functional
500.0,1249,1000,11.0,1,1,functional
1000.0,310,230,27.0,1,1,functional
0.0,1164,1,48.0,1,1,non functional
0.0,-5,150,22.0,1,0,functional
50.0,166,60,12.0,1,0,functional
0.0,320,100,25.0,1,1,non functional
20000.0,1537,150,27.0,1,1,functional
0.0,1539,241,22.0,1,0,functional
0.0,337,1,40.0,1,1,non functional
0.0,1216,144,11.0,1,1,functional
0.0,326,500,40.0,1,1,functional needs repair
0.0,182,1,40.0,1,1,non functional
500.0,261,60,18.0,1,1,functional needs repair
50.0,362,500,12.0,1,0,functional
7.0,1264,20,14.0,1,1,non functional
0.0,1373,120,19.0,1,0,functional
0.0,1536,95,20.0,1,1,functional
0.0,1358,76,10.0,1,0,functional
200.0,1788,1,44.0,1,1,functional
0.0,1378,500,17.0,1,0,functional needs repair
10.0,1633,55,23.0,1,1,functional
200.0,282,550,13.0,1,1,functional
0.0,148,300,39.0,1,0,non functional
30.0,46,488,12.0,1,0,functional
0.0,1136,1000,13.0,1,1,functional
50.0,1457,558,12.0,1,1,functional
20000.0,1498,300,27.0,1,1,functional
250.0,1181,540,28.0,1,1,functional
0.0,1430,1,50.0,1,1,functional
0.0,1402,80,48.0,1,1,functional
0.0,424,230,39.0,1,0,functional
20.0,1286,400,20.0,1,0,functional
30.0,196,350,40.0,1,1,non functional
0.0,295,1,37.0,1,0,non functional
0.0,85,60,14.0,1,1,non functional
300.0,278,55,27.0,1,1,functional
0.0,1235,2570,26.0,1,0,non functional
0.0,1311,275,48.0,1,1,non functional
2500.0,1719,50,31.0,1,0,non functional
0.0,1182,200,39.0,1,0,non functional
0.0,1290,230,26.0,1,0,non functional
0.0,2066,20,15.0,1,0,functional
0.0,1384,198,14.0,1,1,functional
0.0,1233,350,15.0,1,0,functional
500.0,321,150,40.0,1,1,functional
250.0,1419,650,16.0,1,1,functional needs repair
0.0,0,600,43.0,1,1,non functional
30.0,1111,586,28.0,1,1,non functional
0.0,399,305,43.0,1,0,non functional
0.0,796,1,59.0,0,0,non functional
0.0,1347,120,29.0,1,0,non functional
0.0,1713,600,44.0,1,1,functional
0.0,76,600,16.0,1,0,non functional
0.0,1182,500,25.0,0,0,functional
0.0,814,1,19.0,1,1,functional
10.0,1352,35,23.0,1,1,functional
500.0,1511,140,15.0,1,0,functional
50.0,95,4208,14.0,0,0,functional
0.0,13,1,54.0,1,1,non functional
50.0,196,400,12.0,1,1,functional
250.0,1268,750,29.0,1,1,functional
30.0,978,150,42.0,1,1,functional
60.0,190,1,17.0,1,1,functional
200.0,2266,0,16.0,1,0,functional
0.0,211,341,10.0,1,1,non functional
0.0,354,1,33.0,0,0,functional needs repair
0.0,1162,630,11.0,0,1,functional
0.0,1356,300,20.0,1,0,functional
1000.0,1081,400,32.0,1,1,non functional
0.0,1403,450,13.0,0,1,functional
0.0,1311,150,32.0,1,0,functional
0.0,1738,150,27.0,1,1,functional
10.0,214,1,18.0,1,1,non functional
4000.0,2124,15,12.0,1,1,functional
2000.0,1594,500,39.0,1,0,functional
0.0,936,120,34.0,0,1,functional needs repair
0.0,943,1,19.0,1,1,non functional
2000.0,1085,250,34.0,1,1,non functional
0.0,706,450,12.0,1,1,functional
0.0,836,0,39.0,1,1,non functional
50.0,-4,15,11.0,1,1,functional
30.0,66,1,12.0,1,0,functional
0.0,1699,310,12.0,1,1,functional
0.0,1290,250,21.0,1,1,non functional
0.0,1331,3500,11.0,0,0,functional
500.0,896,566,37.0,1,1,functional needs repair
0.0,1722,50,14.0,1,0,functional
0.0,1145,500,28.0,1,1,non functional
50.0,296,5,19.0,0,1,functional
0.0,1796,1,17.0,1,1,non functional
0.0,2025,0,37.0,0,0,functional
0.0,1223,1,32.0,1,1,functional
5.0,1408,25,16.0,1,1,functional
0.0,1347,1,47.0,1,1,functional
0.0,8,1,16.0,1,1,functional
50.0,1358,200,10.0,1,1,functional
1200.0,970,1,22.0,1,1,functional
0.0,1181,1,46.0,1,1,non functional
250.0,1311,250,40.0,1,1,functional
10.0,1565,200,13.0,1,1,functional
0.0,1431,150,24.0,1,1,functional
0.0,884,360,27.0,1,0,functional
0.0,1679,0,22.0,0,1,non functional
500.0,357,1,13.0,1,1,functional
0.0,1867,300,12.0,1,1,functional
1000.0,935,75,45.0,1,1,non functional
500.0,544,140,40.0,1,1,functional
500.0,988,100,40.0,1,1,functional
0.0,0,1,25.0,1,0,non functional
0.0,996,180,14.0,1,0,non functional
0.0,1123,250,47.0,1,1,non functional
500.0,1043,90,33.0,1,1,functional
0.0,1201,300,25.0,1,0,non functional
3000.0,1102,67,17.0,1,0,functional
20.0,1023,1,17.0,1,1,non functional
6.0,827,15,14.0,1,1,functional
0.0,-19,347,14.0,1,0,non functional
1000.0,2117,0,48.0,0,0,non functional
0.0,1311,1,23.0,0,0,non functional
5.0,965,25,23.0,1,1,functional
0.0,280,150,36.0,1,1,functional needs repair
500.0,334,241,12.0,1,1,functional
0.0,76,1,16.0,0,0,non functional
500.0,862,96,29.0,1,1,functional needs repair
300.0,1256,20,15.0,1,0,functional
0.0,1976,40,11.0,1,0,functional
50.0,193,50,14.0,0,1,functional
0.0,1182,1,14.0,1,1,functional
0.0,2,300,15.0,1,0,non functional
0.0,1188,500,13.0,1,1,non functional
30.0,335,1200,52.0,1,0,non functional
50.0,118,500,34.0,1,1,functional
0.0,1286,300,12.0,1,0,non functional
50.0,0,430,24.0,1,1,non functional
2500.0,1535,120,12.0,1,1,functional
0.0,1273,650,16.0,1,1,functional
20.0,1526,324,19.0,1,1,functional
0.0,288,1,48.0,1,1,non functional
0.0,339,40,55.0,1,1,non functional
500.0,249,1200,28.0,1,1,functional
10.0,1071,40,23.0,1,1,functional
50.0,0,60,52.0,1,1,non functional
0.0,1076,150,21.0,1,1,functional
0.0,336,50,12.0,1,1,functional
0.0,1033,1,32.0,1,1,functional
0.0,1313,1,21.0,1,1,functional
10.0,899,15,21.0,1,1,functional
0.0,1289,150,35.0,1,0,non functional
0.0,1577,1,14.0,1,1,functional
50.0,697,1,11.0,1,0,functional needs repair
20.0,80,600,14.0,0,0,non functional
20.0,194,100,19.0,1,1,non functional
0.0,459,150,12.0,1,1,functional
50.0,1103,350,17.0,1,0,functional
20.0,27,250,16.0,1,1,non functional
10.0,1659,30,23.0,1,1,functional
0.0,1101,300,13.0,1,1,non functional
0.0,830,250,40.0,1,1,non functional
2500.0,1331,100,32.0,1,1,non functional
7500.0,680,320,10.0,1,0,functional
0.0,2158,40,24.0,1,1,functional
0.0,2331,0,20.0,1,0,functional
1000.0,2154,15,22.0,1,0,functional
0.0,1581,350,15.0,1,1,non functional
0.0,1469,1,50.0,0,1,non functional
250.0,1232,580,29.0,1,1,functional needs repair
0.0,780,1,52.0,1,1,non functional
4000.0,1968,50,19.0,1,1,functional
0.0,1532,3500,11.0,1,1,functional
3000.0,415,260,19.0,1,1,functional
0.0,347,500,41.0,1,0,non functional
0.0,1204,450,30.0,1,1,functional
10.0,431,50,24.0,1,1,functional needs repair
50.0,1997,600,16.0,1,1,functional
0.0,1218,2000,48.0,1,1,non functional
20.0,-27,140,22.0,1,0,non functional
30.0,0,360,17.0,1,1,non functional
25000.0,1992,176,13.0,1,1,functional
0.0,1924,650,38.0,1,1,non functional
0.0,74,1,10.0,0,0,non functional
5.0,1063,20,23.0,1,1,functional
0.0,1252,184,59.0,1,0,functional needs repair
50.0,2072,190,11.0,1,1,functional
50.0,-9,50,14.0,1,1,functional
200.0,1737,450,38.0,1,1,functional
30.0,477,50,14.0,1,1,non functional
0.0,167,1500,37.0,1,1,functional
600.0,855,150,13.0,1,1,functional
0.0,1741,1,37.0,1,1,functional
0.0,960,90,44.0,1,1,functional needs repair
20.0,32,500,15.0,1,0,functional
0.0,132,1,42.0,1,1,non functional
250.0,1160,654,22.0,1,1,non functional
5000.0,2002,150,12.0,1,1,functional
30.0,26,6922,12.0,1,0,functional
50.0,1009,0,13.0,1,1,functional
0.0,236,450,39.0,1,0,non functional
0.0,1328,200,22.0,1,1,non functional
0.0,895,1,11.0,1,1,functional
0.0,1206,230,32.0,1,0,functional needs repair
0.0,317,500,41.0,1,0,non functional
0.0,1237,32,26.0,1,1,non functional
5000.0,112,15,12.0,1,1,functional
0.0,1301,96,20.0,1,1,non functional
200.0,542,1,12.0,0,0,non functional
300.0,344,95,25.0,1,1,functional
0.0,1446,500,17.0,1,0,non functional
20.0,1355,120,11.0,1,0,non functional
0.0,1009,200,50.0,1,1,non functional
0.0,10,1,50.0,1,1,non functional
0.0,1670,120,10.0,1,1,functional needs repair
0.0,-14,35,12.0,0,0,non functional
0.0,1175,40,37.0,1,1,non functional
500.0,452,255,48.0,1,1,functional
30.0,86,546,16.0,0,0,functional
5000.0,1891,150,29.0,1,1,functional
0.0,55,1,16.0,1,1,non functional
0.0,295,250,26.0,1,1,non functional
0.0,2009,35,20.0,1,1,functional
500.0,1284,750,10.0,1,0,functional
100.0,1209,250,33.0,1,0,non functional
6.0,1564,20,14.0,1,1,functional
0.0,1651,950,11.0,0,1,functional
0.0,1343,120,20.0,1,1,non functional
50.0,688,350,14.0,1,1,functional
0.0,1319,1,20.0,1,1,functional
50.0,1452,200,22.0,1,1,functional
0.0,1448,300,20.0,1,1,functional
0.0,0,1534,33.0,1,0,functional
0.0,38,200,15.0,1,0,non functional
0.0,1665,250,29.0,1,1,functional
0.0,603,1,41.0,1,1,non functional
100.0,2140,0,33.0,1,0,functional
0.0,1710,35,14.0,1,0,non functional
500.0,1786,45,13.0,1,1,functional
0.0,1404,130,50.0,1,0,non functional
0.0,1171,500,17.0,1,1,functional
50.0,41,1,33.0,1,1,functional
0.0,470,250,13.0,1,1,functional
1000.0,595,1,23.0,1,0,non functional
0.0,20,400,26.0,1,1,non functional
0.0,1690,350,50.0,1,1,functional
20.0,-14,40,16.0,0,1,functional
0.0,1837,500,18.0,0,0,functional
0.0,961,300,18.0,1,1,non functional
0.0,1203,230,29.0,1,0,functional
250.0,1306,320,40.0,1,0,functional
200.0,447,160,24.0,1,1,non functional
3000.0,1159,230,36.0,1,1,functional
0.0,1321,30,10.0,1,1,functional
20.0,1182,250,48.0,1,1,functional
0.0,1624,1200,10.0,1,1,functional
200.0,1090,112,16.0,1,1,functional
50.0,1072,215,18.0,1,1,functional needs repair
0.0,1182,350,22.0,1,0,functional
50.0,89,200,13.0,1,0,functional
0.0,999,205,11.0,1,1,functional
50.0,387,56,24.0,1,1,functional
0.0,1253,200,10.0,1,1,non functional
500.0,1485,60,14.0,1,1,functional
0.0,403,1,47.0,1,1,non functional
2000.0,1406,387,14.0,1,1,non functional
50.0,2,50,11.0,1,1,functional
3000.0,893,1,30.0,1,1,non functional
0.0,1187,160,12.0,1,0,non functional
20.0,381,100,61.0,1,0,functional
0.0,87,300,20.0,1,1,non functional
50.0,99,241,52.0,1,0,non functional
500.0,1679,15,27.0,1,0,functional
0.0,1251,98,20.0,1,1,non functional
0.0,0,1,11.0,1,0,non functional
20.0,652,280,19.0,1,1,non functional
6.0,1562,60,14.0,1,1,functional
0.0,283,1,39.0,1,0,non functional
0.0,1352,1,48.0,1,1,functional
20.0,0,1,48.0,1,1,functional
1000.0,2209,50,22.0,1,1,functional
0.0,1202,550,48.0,0,1,non functional
0.0,1460,1500,31.0,1,0,non functional
50.0,40,100,34.0,1,1,non functional
10.0,1500,50,23.0,1,1,functional
500.0,1779,150,42.0,1,1,functional
0.0,665,150,47.0,1,1,non functional
0.0,1317,122,26.0,1,1,non functional
0.0,578,1,10.0,1,0,non functional
6.0,1267,20,14.0,1,1,functional
0.0,1751,35,14.0,1,0,functional
0.0,125,1,17.0,0,1,functional
0.0,2324,0,37.0,1,1,non functional
0.0,1847,20,12.0,1,1,functional
0.0,1359,360,15.0,1,0,functional
30.0,1132,228,13.0,1,1,functional needs repair
4700.0,1289,52,36.0,1,1,functional
0.0,1647,1,37.0,1,1,functional
30.0,991,150,42.0,1,1,functional
50.0,1110,241,11.0,1,1,functional
10.0,1569,100,13.0,1,1,functional
0.0,361,1,12.0,1,1,non functional
1200.0,1066,0,32.0,1,1,functional
50.0,0,700,38.0,1,1,functional
0.0,1443,57,12.0,1,1,functional
0.0,10,3,11.0,0,0,functional
250.0,1440,530,32.0,1,1,non functional
0.0,446,70,14.0,1,0,functional
50.0,64,453,42.0,1,0,functional
0.0,1006,200,44.0,1,1,functional
1500.0,2199,20,15.0,1,1,functional
2000.0,1021,1,33.0,1,1,functional
500.0,1302,500,15.0,1,0,functional needs repair
0.0,88,300,19.0,1,0,non functional
100.0,1366,400,29.0,1,0,non functional
20.0,1,80,22.0,1,0,non functional
2500.0,1876,102,28.0,1,0,functional
0.0,206,150,23.0,1,0,non functional
0.0,1389,1,14.0,1,1,functional
500.0,458,1,21.0,1,0,non functional
0.0,1697,420,53.0,1,0,non functional
5.0,930,50,23.0,1,1,functional
40.0,43,735,15.0,1,0,functional
0.0,1359,215,36.0,1,1,non functional
0.0,45,1,14.0,1,1,non functional
1000.0,666,50,49.0,1,1,functional
50.0,1480,198,12.0,1,1,functional
0.0,299,145,43.0,1,0,non functional
0.0,272,200,41.0,1,1,non functional
0.0,684,150,33.0,1,1,functional
25.0,843,450,49.0,1,1,functional
0.0,1726,50,14.0,1,0,non functional
500.0,213,250,43.0,1,1,functional
5000.0,1642,56,29.0,1,1,functional
0.0,482,220,28.0,1,1,non functional
0.0,1188,600,30.0,1,1,functional
20.0,230,124,19.0,1,1,functional
0.0,46,1,12.0,1,1,functional
0.0,1549,550,14.0,1,0,functional
0.0,56,300,48.0,1,1,functional needs repair
5000.0,1248,1,30.0,1,1,functional
4000.0,939,1,32.0,1,1,functional
2000.0,1293,250,11.0,1,1,functional
0.0,363,1,37.0,1,1,non functional
0.0,1699,300,50.0,1,1,non functional
500.0,273,430,12.0,1,1,functional
0.0,1218,250,47.0,1,1,functional
0.0,1326,35,42.0,1,0,functional
0.0,1739,1,17.0,1,1,non functional
6000.0,2050,30,15.0,1,1,functional
0.0,1738,1,37.0,1,1,functional
0.0,338,23,13.0,1,1,non functional
0.0,1437,250,22.0,0,1,non functional
0.0,1345,180,44.0,1,1,functional
500.0,363,200,42.0,1,1,functional
1000.0,728,50,12.0,1,1,functional
0.0,373,1,42.0,1,1,non functional
0.0,1649,1,47.0,1,1,non functional
0.0,348,350,18.0,1,1,functional
0.0,122,150,11.0,1,1,non functional
500.0,328,50,25.0,1,1,functional
0.0,1079,1,15.0,1,1,functional
0.0,1341,70,10.0,1,0,functional
2000.0,1547,20,14.0,1,0,functional
50.0,1381,200,10.0,1,1,non functional
0.0,917,250,27.0,1,0,functional
500.0,1770,54,14.0,1,1,functional
500.0,1470,169,44.0,1,1,functional needs repair
1000.0,1709,100,18.0,1,0,functional
1200.0,950,400,33.0,1,1,functional
0.0,1477,600,34.0,1,1,functional
0.0,-47,1,10.0,0,0,functional
0.0,0,20,13.0,1,1,functional
500.0,1548,40,44.0,1,1,functional
2500.0,1207,1,60.0,1,1,non functional
5000.0,1325,1,35.0,1,1,functional needs repair
1500.0,1471,1,48.0,1,1,functional
0.0,0,30,13.0,1,1,functional
30.0,86,453,12.0,0,0,functional
1000.0,0,30,42.0,1,1,functional
500.0,410,150,26.0,1,1,functional
200.0,158,500,33.0,1,1,functional
0.0,1176,1,20.0,1,1,functional
0.0,1970,0,22.0,1,0,functional
50.0,109,1,43.0,0,0,non functional
500.0,331,300,26.0,1,1,functional
10.0,0,240,38.0,1,1,non functional
300.0,-7,350,36.0,1,0,functional
0.0,369,1,18.0,0,1,non functional
20.0,987,150,42.0,1,1,functional
3500.0,1206,240,12.0,1,1,functional
10000.0,1365,100,14.0,1,1,functional
0.0,309,200,25.0,1,1,functional
500.0,1977,80,14.0,1,1,functional
0.0,1824,1,22.0,1,1,functional
20.0,259,80,19.0,1,1,functional
0.0,347,1,21.0,1,1,non functional
30.0,1522,225,15.0,1,1,functional
5.0,1534,250,20.0,1,1,functional
0.0,757,150,12.0,1,1,functional
250.0,1315,840,38.0,1,1,functional
500.0,333,1,16.0,1,1,functional
0.0,722,345,11.0,1,1,functional
0.0,-34,40,22.0,1,0,functional needs repair
0.0,0,460,19.0,1,1,non functional
0.0,1757,150,13.0,1,1,functional
0.0,309,530,24.0,1,1,non functional
50.0,654,800,15.0,1,1,non functional
0.0,1178,250,44.0,0,1,non functional
2000.0,942,1,30.0,1,1,functional
0.0,1647,1,13.0,1,1,non functional
0.0,919,200,24.0,1,1,non functional
250.0,1456,540,31.0,1,1,functional
300.0,1358,70,14.0,1,0,functional
0.0,1835,150,25.0,1,1,functional
25.0,694,260,14.0,1,1,functional
0.0,811,180,31.0,1,0,non functional
0.0,708,1,26.0,1,1,non functional
0.0,270,50,13.0,1,1,functional
0.0,1616,40,50.0,1,1,functional
20.0,1093,1,13.0,1,1,functional
100.0,31,300,22.0,1,0,functional
50.0,-38,60,10.0,1,1,functional
0.0,1918,1,47.0,0,0,non functional
10.0,1743,200,11.0,1,1,functional
50.0,-5,320,14.0,1,1,functional
0.0,117,150,26.0,1,1,non functional
0.0,1460,200,19.0,1,1,functional
0.0,1582,98,28.0,1,1,functional
1500.0,875,0,20.0,1,1,functional
0.0,1989,100,11.0,1,0,functional
100.0,107,2569,12.0,1,0,functional
0.0,1346,250,37.0,1,0,non functional
0.0,0,180,12.0,1,1,functional
750.0,1262,150,32.0,1,1,functional
500.0,1833,150,40.0,1,1,functional
0.0,273,2560,20.0,1,0,functional
500.0,1612,40,16.0,1,0,functional
50.0,-21,25,22.0,1,0,functional
0.0,1580,360,29.0,1,1,functional
0.0,1185,48,24.0,1,1,functional
0.0,1481,230,14.0,1,1,functional
5000.0,1268,1,38.0,1,1,functional
600.0,771,190,21.0,1,1,non functional
500.0,763,100,12.0,1,1,functional
100.0,252,500,40.0,1,1,non functional
2000.0,1335,400,13.0,1,1,functional
0.0,1547,150,20.0,1,1,functional
0.0,1340,500,16.0,1,0,functional
100.0,845,200,35.0,1,1,non functional
250.0,1508,950,21.0,1,1,non functional
500.0,366,90,26.0,1,1,functional needs repair
0.0,319,1,12.0,1,1,non functional
1000.0,299,263,27.0,1,1,functional
1000.0,1529,20,14.0,1,0,functional
0.0,974,180,44.0,1,1,non functional
0.0,1217,86,54.0,1,1,functional
6.0,1561,30,14.0,1,1,functional
0.0,1966,20,11.0,1,0,functional
0.0,87,200,13.0,1,0,functional
0.0,442,150,24.0,1,1,non functional
0.0,338,102,44.0,1,0,non functional
30.0,936,300,52.0,1,1,functional
0.0,2,200,49.0,1,0,non functional
50.0,320,300,40.0,1,1,functional
0.0,333,1,27.0,1,1,functional
0.0,367,1,16.0,1,1,non functional
0.0,0,1200,37.0,1,1,non functional
0.0,1501,276,37.0,1,1,non functional
0.0,1661,250,12.0,1,1,non functional
0.0,322,1200,16.0,1,0,non functional
4000.0,455,568,36.0,1,0,functional needs repair
500.0,1569,75,47.0,1,1,functional
0.0,1300,500,20.0,1,0,non functional
20.0,428,333,11.0,0,1,non functional
100.0,1593,30,12.0,1,1,functional
30.0,384,1,13.0,1,0,functional
200.0,440,80,46.0,1,1,functional
0.0,67,500,21.0,1,0,non functional
50.0,1675,250,12.0,1,0,functional
0.0,1826,0,22.0,0,1,functional
250.0,1513,510,21.0,1,1,functional needs repair
0.0,613,250,20.0,1,1,non functional
0.0,1444,120,37.0,1,1,functional
30.0,43,6922,12.0,1,0,functional
0.0,161,100,29.0,1,1,non functional
4700.0,1228,75,36.0,1,1,functional
10.0,208,120,40.0,1,1,non functional
2000.0,1729,1,32.0,1,0,non functional
0.0,331,1,16.0,1,1,non functional
0.0,1418,280,13.0,1,0,functional
0.0,295,700,55.0,1,0,functional
450.0,1581,60,27.0,1,1,non functional
0.0,220,300,20.0,1,0,functional
0.0,1243,89,54.0,1,1,non functional
0.0,1328,1,48.0,0,0,non functional
50.0,1081,8000,14.0,1,1,functional
0.0,63,300,14.0,1,1,non functional
250.0,1273,2450,20.0,1,1,functional
0.0,1282,230,18.0,1,0,functional
1000.0,695,360,15.0,1,0,functional
0.0,392,150,53.0,1,1,non functional
30.0,500,250,11.0,1,1,functional
0.0,393,1,37.0,1,1,non functional
0.0,79,200,20.0,1,0,functional
0.0,1068,150,34.0,1,1,functional
0.0,363,150,38.0,1,1,functional needs repair
0.0,1459,1,50.0,0,1,non functional
0.0,1821,541,13.0,1,1,functional
0.0,1272,800,30.0,0,0,non functional
0.0,274,1020,47.0,1,1,non functional
50.0,0,57,38.0,1,1,functional
20.0,22,300,56.0,1,0,functional
0.0,1767,50,50.0,1,1,functional
0.0,24,1,50.0,1,1,non functional
30.0,983,150,42.0,1,1,functional
0.0,295,1,37.0,1,1,non functional
0.0,2148,40,14.0,0,1,functional
6.0,1555,60,14.0,1,1,functional
6.0,1135,30,14.0,1,1,functional
0.0,2141,80,14.0,1,0,functional
0.0,1641,250,13.0,0,1,functional needs repair
0.0,1291,98,23.0,1,1,non functional
500.0,337,250,41.0,1,1,functional
0.0,1270,300,13.0,1,1,non functional
0.0,0,1,14.0,1,0,non functional
250.0,1466,1420,15.0,1,1,functional
50.0,206,1000,49.0,1,1,functional
0.0,-26,60,17.0,1,1,functional
200.0,315,1,50.0,1,1,non functional
500.0,1505,845,14.0,1,1,non functional
300.0,694,212,25.0,1,1,non functional
200.0,253,200,13.0,1,1,functional
0.0,1591,150,52.0,1,1,non functional
10.0,0,123,38.0,1,1,non functional
0.0,1213,350,16.0,1,0,functional
0.0,336,1,27.0,1,1,non functional
0.0,24,100,49.0,1,0,non functional
0.0,1625,15,24.0,1,0,non functional
0.0,1199,1,13.0,1,1,functional
0.0,1356,1,37.0,1,1,non functional
0.0,1657,200,24.0,1,1,functional needs repair
500.0,474,140,37.0,1,1,functional
0.0,1370,130,14.0,1,1,functional
0.0,960,650,14.0,1,1,functional
250.0,1155,450,22.0,1,1,functional
0.0,-24,1,13.0,1,1,non functional
1500.0,803,0,20.0,1,1,non functional
