id,status_group
37436,predicted label
62076,predicted label
1958,predicted label
8939,predicted label
73476,predicted label
35376,predicted label
37382,predicted label
35657,predicted label
40007,predicted label
37040,predicted label
57998,predicted label
15003,predicted label
53737,predicted label
4911,predicted label
62756,predicted label
36813,predicted label
52524,predicted label
54064,predicted label
61407,predicted label
21631,predicted label
46754,predicted label
38078,predicted label
43352,predicted label
41136,predicted label
59503,predicted label
11017,predicted label
54104,predicted label
37938,predicted label
44879,predicted label
29121,predicted label
24111,predicted label
13864,predicted label
70659,predicted label
19431,predicted label
67382,predicted label
54891,predicted label
56910,predicted label
51763,predicted label
37657,predicted label
71298,predicted label
34347,predicted label
7747,predicted label
68120,predicted label
21308,predicted label
60142,predicted label
10328,predicted label
44072,predicted label
34296,predicted label
34055,predicted label
13336,predicted label
2800,predicted label
7274,predicted label
1885,predicted label
27234,predicted label
5704,predicted label
48053,predicted label
35428,predicted label
60232,predicted label
8489,predicted label
72991,predicted label
27604,predicted label
63555,predicted label
4482,predicted label
48718,predicted label
1521,predicted label
14094,predicted label
22464,predicted label
41322,predicted label
60153,predicted label
19339,predicted label
57171,predicted label
24293,predicted label
56039,predicted label
9472,predicted label
10554,predicted label
26606,predicted label
46533,predicted label
32950,predicted label
59127,predicted label
68801,predicted label
21924,predicted label
40151,predicted label
25393,predicted label
66761,predicted label
24637,predicted label
36937,predicted label
68907,predicted label
13475,predicted label
22882,predicted label
55068,predicted label
9498,predicted label
35031,predicted label
39312,predicted label
50350,predicted label
58092,predicted label
52681,predicted label
41786,predicted label
37132,predicted label
14545,predicted label
20394,predicted label
52720,predicted label
65107,predicted label
55271,predicted label
64854,predicted label
74232,predicted label
16709,predicted label
11670,predicted label
50639,predicted label
15909,predicted label
13270,predicted label
25149,predicted label
12208,predicted label
26350,predicted label
45210,predicted label
20335,predicted label
5868,predicted label
62144,predicted label
71406,predicted label
10920,predicted label
38396,predicted label
35690,predicted label
69510,predicted label
46371,predicted label
33984,predicted label
73152,predicted label
58024,predicted label
71738,predicted label
28065,predicted label
67086,predicted label
58122,predicted label
57668,predicted label
31327,predicted label
14781,predicted label
51381,predicted label
55004,predicted label
43219,predicted label
38978,predicted label
11044,predicted label
24771,predicted label
18028,predicted label
70575,predicted label
49777,predicted label
29806,predicted label
2580,predicted label
26225,predicted label
29647,predicted label
45709,predicted label
41625,predicted label
54310,predicted label
28899,predicted label
16034,predicted label
64848,predicted label
32694,predicted label
58564,predicted label
29310,predicted label
39223,predicted label
36658,predicted label
73611,predicted label
3761,predicted label
62277,predicted label
16590,predicted label
12774,predicted label
36944,predicted label
13416,predicted label
54088,predicted label
67150,predicted label
60727,predicted label
31595,predicted label
55174,predicted label
19383,predicted label
41016,predicted label
11869,predicted label
17512,predicted label
329,predicted label
27467,predicted label
29547,predicted label
57341,predicted label
9099,predicted label
30276,predicted label
60830,predicted label
40236,predicted label
16418,predicted label
55143,predicted label
67182,predicted label
66236,predicted label
933,predicted label
9530,predicted label
21874,predicted label
23489,predicted label
11959,predicted label
47086,predicted label
17465,predicted label
33004,predicted label
29840,predicted label
26298,predicted label
19584,predicted label
23534,predicted label
4281,predicted label
10431,predicted label
71234,predicted label
18446,predicted label
57530,predicted label
33167,predicted label
41384,predicted label
12559,predicted label
64292,predicted label
52393,predicted label
45883,predicted label
39995,predicted label
27159,predicted label
65782,predicted label
35599,predicted label
67723,predicted label
35935,predicted label
18721,predicted label
37086,predicted label
53876,predicted label
20928,predicted label
26435,predicted label
59449,predicted label
53589,predicted label
72395,predicted label
55489,predicted label
28490,predicted label
25904,predicted label
6112,predicted label
41087,predicted label
35616,predicted label
42458,predicted label
66491,predicted label
9902,predicted label
39501,predicted label
57271,predicted label
54070,predicted label
57910,predicted label
71307,predicted label
73233,predicted label
54190,predicted label
43476,predicted label
15291,predicted label
55442,predicted label
73581,predicted label
21815,predicted label
26448,predicted label
37929,predicted label
57411,predicted label
35623,predicted label
22237,predicted label
59922,predicted label
61522,predicted label
38593,predicted label
26325,predicted label
52529,predicted label
16179,predicted label
51492,predicted label
16490,predicted label
12533,predicted label
20630,predicted label
21096,predicted label
58303,predicted label
38251,predicted label
38969,predicted label
69249,predicted label
1704,predicted label
68089,predicted label
70082,predicted label
64897,predicted label
1539,predicted label
63401,predicted label
17289,predicted label
62502,predicted label
8008,predicted label
34013,predicted label
32417,predicted label
9402,predicted label
45289,predicted label
73097,predicted label
30193,predicted label
1600,predicted label
39380,predicted label
64694,predicted label
64445,predicted label
38643,predicted label
4584,predicted label
38012,predicted label
66001,predicted label
39547,predicted label
31019,predicted label
38342,predicted label
5833,predicted label
13355,predicted label
18172,predicted label
65723,predicted label
25047,predicted label
60182,predicted label
23306,predicted label
39438,predicted label
31343,predicted label
25587,predicted label
33637,predicted label
70033,predicted label
16763,predicted label
60779,predicted label
48712,predicted label
39140,predicted label
50624,predicted label
